Content,EventId,Extracted Template,,Category,Source,Context_Source,Rule_Score,Similarity_Score,Total_Score
qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.749122265,0.641227799
13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.759512064,0.646422699
13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.759512064,0.646422699
13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.759512064,0.646422699
www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.776715825,0.655024579
client-cf.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,client-<*>:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Rule-Based,0.533333333,0,0.266666667
qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.749122265,0.641227799
16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,*:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Similarity-Based,0.533333333,0.756815639,0.645074486
bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,bolt.<*>:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Rule-Based,0.533333333,0,0.266666667
bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,bolt.<*>:<*> error : Could not connect to proxy <*> :<*> - connection attempt failed with error <*>,,Unseen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"formi.baidu.com:843 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.533333333,0.711377425,0.622355379
"127.0.0.1:135 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"127.0.0.1:<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.6,0.842440946,0.721220473
"127.0.0.1:135 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"127.0.0.1:<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.6,0.842440946,0.721220473
"203.205.129.102:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.6,0.848254959,0.72412748
"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.533333333,0.729755739,0.631544536
"update.hicloud.com:8180 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"update.<*>:<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.533333333,0.720207939,0.626770636
"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.533333333,0.720207939,0.626770636
"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Similarity-Based,0.533333333,0.729755739,0.631544536
"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"qd-update.<*>:<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",,Unseen,Proxifier,Rule-Based,0.533333333,0,0.266666667
tcpconn4.tencent.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,*:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.55,0.734652086,0.642326043
86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.633333333,0.853424045,0.743378689
config.pinyin.sogou.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Rule-Based,0.55,0,0.275
tcpconn4.tencent.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,*:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.55,0.734652086,0.642326043
config.pinyin.sogou.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Rule-Based,0.55,0,0.275
86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.633333333,0.853424045,0.743378689
tcpconn4.tencent.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,*:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.55,0.734652086,0.642326043
86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.633333333,0.853424045,0.743378689
config.pinyin.sogou.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Rule-Based,0.55,0,0.275
86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*>:<*> error : Could not connect through proxy <*> :<*> - Proxy closed the connection unexpectedly.,,Unseen,Proxifier,Similarity-Based,0.633333333,0.853424045,0.743378689
tcpconn6.tencent.com:443 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagec7.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
oimageb3.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,,Seen,Proxifier,Rule-Based,0.55,0,0.275
"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E8,": <*>:<*> close, 0 bytes sent, 0 bytes received, lifetime <*>",,Seen,Proxifier,Similarity-Based,0.533333333,0.731345389,0.632339361
"proxy.cse.cuhk.edu.hk:5070 close, 403 bytes sent, 426 bytes received, lifetime <1 sec",E8,"*:<*> close, <* bytes sent, <* bytes received, lifetime <* sec>",,Seen,Proxifier,Similarity-Based,0.533333333,0.719408352,0.626370843
"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 18846 bytes (18.4 KB) received, lifetime <1 sec",E8,"proxy.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 445 bytes sent, 5174 bytes (5.05 KB) received, lifetime <1 sec",E8,"proxy.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <* sec",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 1190 bytes (1.16 KB) sent, 1671 bytes (1.63 KB) received, lifetime 00:02",E8,": <*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"proxy.<*>:<*> close, <* bytes sent>, <* bytes received>, lifetime <* sec>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 3098 bytes (3.02 KB) received, lifetime 00:01",E8,": <*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 10547 bytes (10.2 KB) received, lifetime 00:02",E8,": <*>:<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 408 bytes sent, 421 bytes received, lifetime 00:03",E8,": <*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
"proxy.cse.cuhk.edu.hk:5070 close, 19904 bytes (19.4 KB) sent, 27629 bytes (26.9 KB) received, lifetime 02:19",E8,": <*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>",,Seen,Proxifier,Rule-Based,0.533333333,0,0.266666667
******* GOODBYE /10.10.34.12:35276 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.11:52264 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.11:52308 ********,E1,******* GOODBYE <*>:*** <*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.12:59060 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.12:59103 ********,E1,******* GOODBYE <*> : <*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.13:57247 ********,E1,******* GOODBYE <*> : <*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.13:57319 ********,E1,******* GOODBYE <*> : <*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.11:52476 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.12:59203 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
******* GOODBYE /10.10.34.12:59211 ********,E1,******* GOODBYE <*> :<*> ********,,Unseen,Zookeeper,Rule-Based,0.6,0,0.3
Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.82076855,0.710384275
Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.816541952,0.708270976
Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.823624201,0.711812101
Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.81903446,0.70951723
Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.81625491,0.708127455
Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.814873938,0.707436969
Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.819903015,0.709951508
Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.818598541,0.70929927
Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.82364109,0.711820545
Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,,Unseen,Zookeeper,Similarity-Based,0.6,0.814316642,0.707158321
