Log,Extracted Template,Source,Context_Source,Rule_Score,Similarity_Score
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,Network interface eth1 from <*> via <*> : network <*> : no free leases,Thunderbird,Rule-Based,0.566666667,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,DHCPOFFER on <*> to <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,DHCPREQUEST for <*> (<*>) from <*> via eth1,Thunderbird,Rule-Based,0.625,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
(supports S0 S4 S5),(supports <*> ),Thunderbird,Rule-Based,0.4,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,Thunderbird,Rule-Based,0.625,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Direct-Access ANSI SCSI revision: 02,Direct-Access ANSI SCSI revision: <*>,Thunderbird,Rule-Based,0.4,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disabled at runtime.,Disabled at runtime.,Thunderbird,Rule-Based,0.3,0
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
Disk quotas dquot_6.5.1,VFS: Disk quotas <*>,Thunderbird,Similarity-Based,0.4,0.805227755
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
error: Bind to port 22 on 0.0.0.0 failed: Address already in use.,error: Bind to port <*> on <*> failed: Address already in use.,Thunderbird,Rule-Based,0.533333333,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth1: e1000_probe: Intel(R) PRO/1000 Network Connection,eth1: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth1: e1000_probe: Intel(R) PRO/1000 Network Connection,eth1: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,eth0: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth1: e1000_probe: Intel(R) PRO/1000 Network Connection,eth1: e1000\_probe: <*> Network Connection,Thunderbird,Rule-Based,0.5,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,eth0: e1000_watchdog: NIC Link is Up <*> <*>,Thunderbird,Rule-Based,0.433333333,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
fw version:[516A] bios version:[H418],fw version:<*> bios version:<*>,Thunderbird,Rule-Based,0.4,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
gmetad startup succeeded,gmetad startup succeeded,Thunderbird,Rule-Based,0.3,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
Hash tables configured (established 262144 bind 65536),Hash tables configured (established <*> bind <*> ),Thunderbird,Rule-Based,0.4,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
... autorun DONE.,autorun DONE.,Thunderbird,Rule-Based,0.3,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
HPET id: 0xffffffff base: 0xfed00000,HPET id: <*> base: <*>,Thunderbird,Rule-Based,0.45,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initialized,initialized,Thunderbird,Rule-Based,0.3,0
initializing netlink socket (disabled),initializing netlink socket (disabled),Thunderbird,Rule-Based,0.3,0
initializing netlink socket (disabled),initializing netlink socket (disabled),Thunderbird,Rule-Based,0.3,0
